rpmainid,Stop Date,Stop Time,Day of the Week,Age,Race,Sex,Street Number,Street Name,Police Beat
26041,12/23/2017 12:00:00 AM,2117,Sat,44,Black,Male,1100,DODGE AV,74
26083,12/23/2017 12:00:00 AM,39,Sat,25,White,Male,1200,CHURCH ST,74
26030,12/23/2017 12:00:00 AM,17,Sat,42,White,Male,1100,CHICAGO AV,72
26029,12/23/2017 12:00:00 AM,159,Sat,42,Black,Female,1900,GREEN BAY RD/ASBURY AV,
26028,12/23/2017 12:00:00 AM,132,Sat,21,Black,Male,1400,MAPLE AV/LAKE ST,73
26034,12/22/2017 12:00:00 AM,2332,Fri,31,White,Male,700,MULFORD ST,78
25984,12/22/2017 12:00:00 AM,637,Fri,28,Hispanic,Male,3500,GOLF RD/LINCOLNWOOD DR,
25992,12/22/2017 12:00:00 AM,726,Fri,53,White,Male,1500,HINMAN AV,73
25993,12/22/2017 12:00:00 AM,743,Fri,45,White,Male,700,LINCOLN ST,
26033,12/22/2017 12:00:00 AM,2323,Fri,22,Asian,Male,1000,SOUTH BL/RIDGE AV,72
26062,12/22/2017 12:00:00 AM,1612,Fri,26,Black,Male,1200,GREENWOOD ST/RIDGE AV,73
25994,12/22/2017 12:00:00 AM,807,Fri,48,White,Female,1700,OAKTON ST,
25995,12/22/2017 12:00:00 AM,820,Fri,49,Asian,Male,1600,OAKTON ST,
25999,12/22/2017 12:00:00 AM,854,Fri,45,Black,Male,1500,MAIN ST,71
26000,12/22/2017 12:00:00 AM,853,Fri,50,White,Male,1000,DODGE AV,74
26019,12/22/2017 12:00:00 AM,2319,Fri,57,White,Male,4000,GOLF RD,
26001,12/22/2017 12:00:00 AM,902,Fri,41,White,Female,400,DODGE AV,71
26002,12/22/2017 12:00:00 AM,948,Fri,68,White,Female,1000,GREENLEAF ST,72
26003,12/22/2017 12:00:00 AM,914,Fri,64,White,Female,500,DEMPSTER ST,73
26004,12/22/2017 12:00:00 AM,1039,Fri,37,Black,Female,1200,CRAIN ST/RIDGE AV,73
26005,12/22/2017 12:00:00 AM,1053,Fri,82,White,Male,1000,GROVE ST,73
26006,12/22/2017 12:00:00 AM,1249,Fri,25,White,Male,1200,OAKTON ST,78
26007,12/22/2017 12:00:00 AM,1310,Fri,34,White,Female,2400,MAIN ST,71
26008,12/22/2017 12:00:00 AM,1120,Fri,69,White,Male,1400,RIDGE AV/LAKE ST,73
26009,12/22/2017 12:00:00 AM,1533,Fri,53,Black,Male,1000,SOUTH BL,71
26010,12/22/2017 12:00:00 AM,1615,Fri,30,White,Male,1800,HARTREY AV/LYONS ST,77
26032,12/22/2017 12:00:00 AM,2220,Fri,27,Black,Female,,N WESTERN AV/W HOWARD ST,
26011,12/22/2017 12:00:00 AM,1637,Fri,34,Asian,Female,600,FOREST AV/KEENEY ST,72
26050,12/22/2017 12:00:00 AM,2343,Fri,52,Black,Female,,KEELER AV/GOLF RD,
26012,12/22/2017 12:00:00 AM,1733,Fri,15,White,Female,1200,CHURCH ST/RIDGE AV,77
26013,12/22/2017 12:00:00 AM,1722,Fri,34,White,Male,1500,OAK AV/GROVE ST,73
26053,12/22/2017 12:00:00 AM,1755,Fri,30,Black,Male,2000,EMERSON ST/BROWN AV,77
26054,12/22/2017 12:00:00 AM,1914,Fri,37,White,Male,1900,OAKTON ST/DODGE AV,71
26056,12/22/2017 12:00:00 AM,912,Fri,18,Hispanic,Male,800,DODGE AV,71
26057,12/22/2017 12:00:00 AM,1104,Fri,29,White,Male,2500,GROSS POINT RD,
26058,12/22/2017 12:00:00 AM,1156,Fri,22,Asian,Female,3300,CENTRAL ST,
26059,12/22/2017 12:00:00 AM,1144,Fri,25,White,Male,2700,CRAWFORD AV,
26060,12/22/2017 12:00:00 AM,1459,Fri,,White,Male,,HOWARD ST/ELMWOOD AV,
26061,12/22/2017 12:00:00 AM,1607,Fri,16,Black,Female,1300,LAKE ST/ASBURY AV,74
26014,12/22/2017 12:00:00 AM,2141,Fri,28,Black,Male,2100,RIDGE AV,76
26015,12/22/2017 12:00:00 AM,2147,Fri,60,Black,Male,400,ASBURY AV,71
26016,12/22/2017 12:00:00 AM,2211,Fri,31,White,Male,2000,OAKTON ST,
26031,12/22/2017 12:00:00 AM,2306,Fri,28,White,Male,1700,OAKTON ST/DEWEY AV,71
26074,12/22/2017 12:00:00 AM,1906,Fri,21,White,Female,1900,DEMPSTER ST,74
26017,12/22/2017 12:00:00 AM,2233,Fri,68,Asian,Female,1900,HOWARD ST,71
26080,12/22/2017 12:00:00 AM,2213,Fri,21,White,Female,300,SHERIDAN RD,72
26081,12/22/2017 12:00:00 AM,2226,Fri,15,White,Male,300,SHERIDAN RD,72
26082,12/22/2017 12:00:00 AM,2257,Fri,35,Asian,Male,2100,JENKS ST/GREEN BAY RD,75
26020,12/22/2017 12:00:00 AM,2328,Fri,30,Black,Female,1900,LAKE ST/DODGE AV,74
26065,12/22/2017 12:00:00 AM,1705,Fri,38,White,Female,1100,GROVE ST/OAK AV,73
26066,12/22/2017 12:00:00 AM,1748,Fri,44,White,Female,1600,SHERMAN AV,73
26067,12/22/2017 12:00:00 AM,1826,Fri,25,Black,Male,3500,DEMPSTER,
26068,12/22/2017 12:00:00 AM,1641,Fri,59,White,Male,1000,DEMPSTER ST,73
26069,12/22/2017 12:00:00 AM,2140,Fri,55,Black,Female,300,SHERIDAN RD,72
26070,12/22/2017 12:00:00 AM,2158,Fri,31,White,Male,,N EASTLAKE TER/N SHERIDAN RD,
26018,12/22/2017 12:00:00 AM,2249,Fri,28,Black,Male,800,MAIN ST,72
26021,12/22/2017 12:00:00 AM,2337,Fri,42,Black,Female,2000,WESLEY AV,77
26071,12/22/2017 12:00:00 AM,2159,Fri,52,Asian,Male,1600,HOWARD ST,71
26035,12/22/2017 12:00:00 AM,2353,Fri,38,White,Female,1500,W HOWARD ST,
26063,12/22/2017 12:00:00 AM,1624,Fri,46,White,Female,1100,GREENWOOD ST,73
26072,12/22/2017 12:00:00 AM,1659,Fri,56,White,Female,2100,RIDGE AV/LEONARD PL,76
26064,12/22/2017 12:00:00 AM,1635,Fri,33,White,Male,1000,GREENWOOD ST/MAPLE AV,73
26089,12/22/2017 12:00:00 AM,2343,Fri,26,White,Male,1300,HOWARD ST,
26023,12/22/2017 12:00:00 AM,2330,Fri,40,Asian,Male,9200,MC CORMICK BL,
25998,12/22/2017 12:00:00 AM,843,Fri,27,Black,Female,1100,DODGE AV,74
26073,12/22/2017 12:00:00 AM,1855,Fri,24,Black,Female,2400,DEMPSTER ST/FOWLER AV,74
26088,12/22/2017 12:00:00 AM,2319,Fri,30,White,Male,1400,OAKTON ST,71
25997,12/22/2017 12:00:00 AM,741,Fri,40,White,Male,800,CHURCH ST,76
25996,12/22/2017 12:00:00 AM,656,Fri,56,Black,Female,2800,ELGIN RD,75
25961,12/21/2017 12:00:00 AM,628,Thu,61,Black,Male,600,SHERIDAN RD/KEENEY ST,72
25899,12/21/2017 12:00:00 AM,455,Thu,46,Black,Male,,GOLF RD/KEYSTONE AV,
25900,12/21/2017 12:00:00 AM,654,Thu,58,Black,Female,800,CHICAGO AV,72
25901,12/21/2017 12:00:00 AM,746,Thu,42,White,Male,1900,GREEN BAY RD,76
25902,12/21/2017 12:00:00 AM,804,Thu,44,Black,Female,100,DODGE AV,71
25903,12/21/2017 12:00:00 AM,814,Thu,61,White,Male,1300,OAKTON ST,71
25904,12/21/2017 12:00:00 AM,740,Thu,68,Black,Male,1800,DEMPSTER ST,74
25905,12/21/2017 12:00:00 AM,827,Thu,22,Black,Male,1300,HOWARD ST,71
25906,12/21/2017 12:00:00 AM,856,Thu,45,Black,Male,,W HOWARD ST/N WESTERN AV,
25912,12/21/2017 12:00:00 AM,917,Thu,46,White,Male,500,SHERIDAN RD,72
25921,12/21/2017 12:00:00 AM,625,Thu,30,White,Male,1900,BROWN AV/EMERSON ST,77
25922,12/21/2017 12:00:00 AM,654,Thu,46,Black,Male,4200,GOLF RD,
25923,12/21/2017 12:00:00 AM,717,Thu,33,White,Female,1900,GREEN BAY RD,76
25924,12/21/2017 12:00:00 AM,725,Thu,40,White,Male,1100,EMERSON ST,76
25925,12/21/2017 12:00:00 AM,752,Thu,44,Black,Male,1900,DEMPSTER ST,74
25926,12/21/2017 12:00:00 AM,803,Thu,57,Black,Male,1900,DEMPSTER ST,74
25927,12/21/2017 12:00:00 AM,823,Thu,32,Hispanic,Male,1100,DODGE AV,74
25928,12/21/2017 12:00:00 AM,850,Thu,40,White,Male,1200,DEMPSTER ST,74
25929,12/21/2017 12:00:00 AM,903,Thu,53,White,Female,100,ASBURY AV,78
25930,12/21/2017 12:00:00 AM,923,Thu,47,White,Female,1500,ASBURY AV,74
25931,12/21/2017 12:00:00 AM,909,Thu,57,White,Male,1300,ASBURY AV,74
25932,12/21/2017 12:00:00 AM,927,Thu,46,Hispanic,Male,1600,ASBURY AV,74
25933,12/21/2017 12:00:00 AM,939,Thu,36,Black,Female,500,SHERIDAN RD,72
25934,12/21/2017 12:00:00 AM,709,Thu,26,White,Male,500,SHERIDAN RD,72
25935,12/21/2017 12:00:00 AM,806,Thu,47,White,Male,1300,OAK AV,73
25936,12/21/2017 12:00:00 AM,824,Thu,70,White,Male,1700,OAK AV,76
25937,12/21/2017 12:00:00 AM,836,Thu,45,White,Female,1100,FOSTER ST,76
25938,12/21/2017 12:00:00 AM,922,Thu,37,Black,Male,1900,GREEN BAY RD,77
25939,12/21/2017 12:00:00 AM,946,Thu,57,White,Female,300,DEMPSTER ST,73
25942,12/21/2017 12:00:00 AM,1023,Thu,64,White,Male,1600,RIDGE AV,73
25943,12/21/2017 12:00:00 AM,1043,Thu,60,White,Male,1500,SHERMAN AV,73
25944,12/21/2017 12:00:00 AM,1021,Thu,58,Black,Female,500,ASBURY AV/SOUTH BL,71
25945,12/21/2017 12:00:00 AM,947,Thu,39,White,Female,400,RIDGE AV,78
25946,12/21/2017 12:00:00 AM,917,Thu,62,White,Female,1000,MAIN ST,72
25947,12/21/2017 12:00:00 AM,903,Thu,22,White,Male,400,ASBURY AV,71
25948,12/21/2017 12:00:00 AM,838,Thu,22,White,Male,1700,OAKTON ST,71
25949,12/21/2017 12:00:00 AM,829,Thu,26,White,Male,500,FLORENCE AV/OAKTON ST,71
25950,12/21/2017 12:00:00 AM,809,Thu,49,Black,Female,1700,OAKTON ST,71
25951,12/21/2017 12:00:00 AM,737,Thu,36,White,Female,500,ASBURY AV,71
25952,12/21/2017 12:00:00 AM,715,Thu,27,Asian,Male,500,ASBURY AV,71
25953,12/21/2017 12:00:00 AM,1201,Thu,34,Asian,Male,1100,GREENWOOD ST,73
25954,12/21/2017 12:00:00 AM,704,Thu,36,White,Female,200,ASBURY AV/HARVARD TER,78
25955,12/21/2017 12:00:00 AM,642,Thu,76,White,Male,1500,OAKTON ST,71
25956,12/21/2017 12:00:00 AM,1258,Thu,23,White,Male,1200,CHURCH ST/RIDGE AV,77
25957,12/21/2017 12:00:00 AM,1554,Thu,81,Black,Female,2100,CHURCH ST,77
25958,12/21/2017 12:00:00 AM,1558,Thu,61,Black,Male,1600,RIDGE AV,73
25959,12/21/2017 12:00:00 AM,1036,Thu,69,White,Male,1400,FOWLER AV,74
25960,12/21/2017 12:00:00 AM,1530,Thu,62,White,Male,1200,RIDGE AV,73
25962,12/21/2017 12:00:00 AM,648,Thu,26,White,Female,500,SHERIDAN RD/ARNOLD PL,72
25963,12/21/2017 12:00:00 AM,731,Thu,42,White,Male,400,RIDGE AV/AUSTIN ST,78
25964,12/21/2017 12:00:00 AM,742,Thu,57,Black,Female,700,RIDGE AV,71
25965,12/21/2017 12:00:00 AM,850,Thu,73,White,Female,1900,GREEN BAY RD,76
25966,12/21/2017 12:00:00 AM,903,Thu,21,White,Female,1700,MCCORMICK BL,
25967,12/21/2017 12:00:00 AM,957,Thu,51,Black,Male,1100,GREENWOOD ST/OAK AV,73
25968,12/21/2017 12:00:00 AM,1024,Thu,45,White,Male,1000,GREENWOOD ST/MAPLE AV,73
25969,12/21/2017 12:00:00 AM,951,Thu,46,White,Male,1200,GREENWOOD ST,73
25970,12/21/2017 12:00:00 AM,1031,Thu,44,White,Male,2000,OAKTON ST,71
25971,12/21/2017 12:00:00 AM,1033,Thu,39,White,Male,400,ASBURY AV,71
25972,12/21/2017 12:00:00 AM,1014,Thu,25,White,Female,400,ASBURY AV,78
25973,12/21/2017 12:00:00 AM,955,Thu,56,White,Male,200,RIDGE AV,78
25974,12/21/2017 12:00:00 AM,933,Thu,44,White,Female,1100,MAIN ST,71
25975,12/21/2017 12:00:00 AM,757,Thu,31,White,Male,1600,OAKTON ST,71
25976,12/21/2017 12:00:00 AM,1347,Thu,25,White,Female,1100,GROVE ST,73
25977,12/21/2017 12:00:00 AM,1346,Thu,21,White,Male,2100,GREEN BAY RD,76
25978,12/21/2017 12:00:00 AM,1355,Thu,40,White,Female,1200,MAPLE AV,73
25979,12/21/2017 12:00:00 AM,1717,Thu,29,Black,Female,2300,EMERSON ST/LEMAR AV,77
25980,12/21/2017 12:00:00 AM,1644,Thu,62,White,Female,2100,LINCOLNWOOD DR,
25981,12/21/2017 12:00:00 AM,1743,Thu,56,White,Female,100,ASBURY AV,78
25982,12/21/2017 12:00:00 AM,1714,Thu,22,White,Male,2700,GREEN BAY RD,75
25983,12/21/2017 12:00:00 AM,2110,Thu,19,White,Male,7300,N. CLARK,
25985,12/21/2017 12:00:00 AM,1034,Thu,45,White,Male,1000,GROVE ST,73
25986,12/21/2017 12:00:00 AM,951,Thu,24,White,Male,1300,ASBURY AV,74
25987,12/21/2017 12:00:00 AM,1022,Thu,28,White,Female,1500,RIDGE AV,73
25988,12/21/2017 12:00:00 AM,1732,Thu,30,White,Female,2300,OAKTON ST,71
25989,12/21/2017 12:00:00 AM,1052,Thu,52,White,Female,2600,EMERSON ST,
25990,12/21/2017 12:00:00 AM,1526,Thu,57,White,Female,500,CHURCH ST,73
25991,12/21/2017 12:00:00 AM,2330,Thu,30,Black,Male,2100,GREEN BAY RD/PAYNE ST,76
26055,12/21/2017 12:00:00 AM,1755,Thu,24,Black,Male,1900,MAPLE AV/EMERSON ST,
26310,12/21/2017 12:00:00 AM,2110,Thu,19,Black,Male,7300,N. CLARK,
25940,12/21/2017 12:00:00 AM,1021,Thu,67,White,Male,1400,FOWLER AV,74
25941,12/21/2017 12:00:00 AM,1002,Thu,47,White,Female,1700,RIDGE AV,76
25916,12/20/2017 12:00:00 AM,1946,Wed,51,White,Female,800,DODGE AV/WASHINGTON ST,
25915,12/20/2017 12:00:00 AM,1443,Wed,68,White,Male,1300,WASHINGTON ST/ASBURY AV,71
25914,12/20/2017 12:00:00 AM,1538,Wed,43,White,Female,0,ASBURY AV/HOWARD ST,78
25913,12/20/2017 12:00:00 AM,1402,Wed,56,White,Male,1300,WESLEY AV,
25911,12/20/2017 12:00:00 AM,1830,Wed,24,White,Female,1000,UNIVERSITY PL/MAPLE AV,76
25910,12/20/2017 12:00:00 AM,1032,Wed,48,White,Female,1800,MAIN ST,71
25908,12/20/2017 12:00:00 AM,1138,Wed,23,White,Male,600,HOWARD ST,
25893,12/20/2017 12:00:00 AM,1141,Wed,35,White,Male,800,HOWARD ST,
25896,12/20/2017 12:00:00 AM,2019,Wed,31,Black,Male,400,ASBURY AV/KIRK ST,78
25851,12/20/2017 12:00:00 AM,17,Wed,24,White,Male,,W HOWARD ST/N CLARK ST,
25850,12/20/2017 12:00:00 AM,104,Wed,22,White,Female,1500,RIDGE AV,74
